OrderID,CustomerID,ProductID,OrderDate,OrderTime,Quantity,ProductPrice,TotalAmount,OrderStatus,PaymentMethod,ShippingMethod,ShippingDate,ProductCategory,CustomerRating,CancellationReason
ORD694317,CUS7213,PID1496,2023-10-21,08:55:34,5,414.79,2073.95,Cancelled,,Express,,Toys,,Fraud detected
ORD933918,CUS4986,PID3713,2024-02-07,05:07:11,1,27.74,27.74,Delivered,PayPal,Standard,2024-02-08,Books,4.6,
ORD262736,CUS8838,PID4787,2024-07-17,06:31:23,2,195.38,390.76,Cancelled,,Express,,Beauty,,Customer request
ORD831732,CUS2941,PID4872,2025-01-08,22:51:42,3,363.76,1091.28,Cancelled,,Express,,Electronics,,Payment failed
ORD345799,CUS1057,PID6694,2024-08-24,18:26:39,4,491.37,1965.48,Cancelled,,Express,,Books,,Out of stock
ORD992758,CUS1608,PID3659,2023-11-20,07:19:56,5,68.69,343.45,Cancelled,,Next-Day,,Electronics,,
ORD129292,CUS4208,PID5641,2025-03-09,19:41:35,1,80.4,80.4,Delivered,Gift Card,Standard,2025-03-12,Books,1.1,
ORD696662,CUS4042,PID2675,2024-06-05,22:54:41,2,60.39,120.78,Processing,credit card,Express,,Home & Kitchen,,
ORD500837,CUS4658,PID9107,2025-07-26,21:01:45,3,333.04,999.12,Returned,PayPal,Next-Day,,Beauty,,
ORD370739,CUS2497,PID2317,2024-06-18,22:41:19,5,376.28,1881.4,Returned,Credit Card,Standard,,Sports,,
ORD255545,CUS7577,PID9071,2024-12-01,03:23:22,1,103.1,103.1,Processing,credit card,Standard,,Sports,,
ORD141105,CUS3467,PID6431,2023-11-27,13:28:34,2,306.8,613.6,Returned,paypal,Next-Day,,Books,,
ORD353826,CUS1262,PID7163,2024-11-30,17:55:37,1,183.14,183.14,Delivered,Credit Card,Express,2024-12-01,Toys,4.6,
ORD893025,CUS7036,PID5792,2025-08-05,08:12:45,4,485.88,1943.52,Returned,paypal,Standard,,Clothing,,
ORD825674,CUS7520,PID1154,2024-05-08,22:30:41,1,403.31,403.31,Cancelled,,Express,,Books,,Payment failed
ORD824137,CUS9863,PID1402,2024-12-28,22:53:31,4,125.25,501.0,Cancelled,,Next-Day,,Electronics,,
ORD572313,CUS6482,PID5441,2024-05-28,14:30:26,5,412.17,2060.85,Shipped,Debit Card,Standard,2024-05-29,Toys,,
ORD314697,CUS7539,PID8951,2023-12-16,13:33:40,4,286.43,1145.72,Processing,paypal,Standard,,Electronics,,
ORD704093,CUS3258,PID5537,2025-02-25,00:44:42,2,287.6,575.2,Returned,Gift Card,Standard,,Sports,,
ORD768579,CUS5539,PID8295,2025-05-20,00:19:47,1,304.77,304.77,Cancelled,,Express,,Sports,,
ORD450121,CUS3618,PID9351,2024-04-28,15:21:00,1,333.35,333.35,Processing,paypal,Standard,,Books,,
ORD399944,CUS5510,PID5198,2024-08-10,22:26:43,2,43.53,87.06,Delivered,credit card,Express,2024-08-11,Sports,2.8,
ORD592714,CUS4403,PID5653,2025-06-21,05:33:48,2,169.74,339.48,Shipped,credit card,Next-Day,2025-06-23,Toys,,
ORD340920,CUS8777,PID1302,2024-05-09,13:31:44,2,305.22,610.44,Cancelled,,Express,,Electronics,,Payment failed
ORD144740,CUS5833,PID3747,2024-03-22,13:53:08,2,406.93,813.86,Cancelled,,Next-Day,,Clothing,,Fraud detected
ORD370547,CUS8574,PID2905,2025-06-19,16:52:27,3,219.88,659.64,Returned,paypal,Next-Day,,Home & Kitchen,,
ORD833921,CUS6624,PID3026,2025-01-10,07:07:29,3,381.6,1144.8,Cancelled,,Express,,Toys,,Fraud detected
ORD699032,CUS8846,PID7137,2024-04-05,00:55:15,4,141.59,566.36,Shipped,Bank Transfer,Next-Day,2024-04-06,Toys,,
ORD887225,CUS4920,PID6415,2024-06-16,13:02:18,2,162.47,324.94,Cancelled,,Next-Day,,Electronics,,Payment failed
ORD420578,CUS9050,PID2631,2024-06-01,09:19:23,4,80.65,322.6,Shipped,Gift Card,Next-Day,2024-06-02,Home & Kitchen,,
ORD889026,CUS4180,PID2844,2024-11-21,06:27:19,2,281.67,563.34,Returned,Bank Transfer,Standard,,Home & Kitchen,,
ORD205384,CUS8159,PID9684,2025-01-29,04:26:54,2,66.47,132.94,Returned,credit card,Express,,Toys,,
ORD800675,CUS8788,PID1487,2023-11-12,19:11:15,3,310.58,931.74,Delivered,PayPal,Express,2023-11-14,Toys,3.4,
ORD348181,CUS9535,PID5800,2025-04-08,22:28:40,1,84.51,84.51,Cancelled,,Express,,Electronics,,Payment failed
ORD472021,CUS8244,PID2505,2025-06-20,09:34:31,1,107.65,107.65,Returned,Debit Card,Standard,,Sports,,
ORD770071,CUS4715,PID3324,2023-11-05,17:45:01,5,20.2,101.0,Cancelled,,Express,,Beauty,,Payment failed
ORD467738,CUS4431,PID8276,2025-02-24,08:17:01,3,97.28,291.84,Processing,credit card,Express,,Clothing,,
ORD778140,CUS4254,PID8002,2023-11-11,08:08:21,1,220.67,220.67,Processing,Debit Card,Express,,Sports,,
ORD420193,CUS6659,PID9453,2024-09-10,05:18:19,2,498.04,996.08,Delivered,Credit Card,Next-Day,2024-09-12,Books,5.0,
ORD571728,CUS9196,PID9371,2025-01-15,02:58:36,1,59.25,59.25,Cancelled,,Next-Day,,Books,,Fraud detected
ORD646958,CUS3047,PID8622,2024-05-25,18:39:23,4,405.92,1623.68,Delivered,credit card,Standard,2024-05-28,Electronics,2.3,
ORD940836,CUS9826,PID1302,2024-07-08,14:23:20,5,305.22,1526.1,Cancelled,,Express,,Electronics,,Customer request
ORD808885,CUS3744,PID2784,2025-04-11,20:54:43,4,326.49,1305.96,Shipped,PayPal,Standard,2025-04-13,Electronics,,
ORD751006,CUS4184,PID3927,2024-12-02,14:03:06,2,455.65,911.3,Cancelled,,Next-Day,,Sports,,Out of stock
ORD281359,CUS8394,PID1421,2025-07-01,22:11:31,5,80.35,401.75,Shipped,PayPal,Next-Day,2025-07-02,Electronics,,
ORD908924,CUS2277,PID6737,2024-06-15,03:43:37,5,220.79,1103.95,Cancelled,,Next-Day,,Books,,Payment failed
ORD415608,CUS6868,PID6694,2024-04-23,14:55:18,3,491.37,1474.11,Shipped,Credit Card,Express,2024-04-26,Books,,
ORD674343,CUS1336,PID6600,2024-11-18,07:22:50,3,99.97,299.91,Shipped,Gift Card,Next-Day,2024-11-20,Sports,,
ORD205638,CUS2840,PID8850,2023-12-14,09:47:29,2,131.2,262.4,Processing,PayPal,Standard,,Toys,,
ORD972560,CUS4868,PID5171,2025-02-01,15:05:30,5,298.29,1491.45,Processing,PayPal,Next-Day,,Electronics,,
ORD207097,CUS2050,PID7777,2024-09-06,09:21:07,3,255.81,767.43,Delivered,PayPal,Express,2024-09-09,Electronics,4.3,
ORD435435,CUS7392,PID9204,2024-01-27,06:52:50,1,78.54,78.54,Processing,Bank Transfer,Express,,Electronics,,
ORD546873,CUS7464,PID8002,2024-11-08,20:21:10,2,220.67,441.34,Returned,Debit Card,Next-Day,,Sports,,
ORD923594,CUS8472,PID6737,2023-11-29,05:59:21,2,220.79,441.58,Shipped,Gift Card,Express,2023-11-30,Books,,
ORD919321,CUS8765,PID1831,2025-06-15,21:15:25,3,163.54,490.62,Delivered,Debit Card,Standard,2025-06-16,Beauty,3.4,
ORD646093,CUS3035,PID2747,2023-09-20,17:49:45,1,487.51,487.51,Shipped,paypal,Next-Day,2023-09-22,Toys,,
ORD205426,CUS9067,PID2159,2025-02-04,06:52:44,4,170.63,682.52,Cancelled,,Next-Day,,Sports,,Customer request
ORD933241,CUS5226,PID2035,2025-02-20,03:16:18,4,277.26,1109.04,Processing,Bank Transfer,Next-Day,,Sports,,
ORD334840,CUS8127,PID1154,2025-06-18,13:18:01,5,403.31,2016.55,Processing,Debit Card,Next-Day,,Books,,
ORD303261,CUS6902,PID3433,2023-12-12,06:15:13,5,422.99,2114.95,Delivered,credit card,Express,2023-12-14,Electronics,1.5,
ORD285874,CUS6525,PID9291,2023-10-15,21:18:06,4,52.23,208.92,Cancelled,,Express,,Toys,,Customer request
ORD454668,CUS7130,PID9877,2025-07-29,17:01:28,1,54.96,54.96,Cancelled,,Next-Day,,Sports,,
ORD995157,CUS2993,PID9775,2024-06-07,09:38:38,5,239.64,1198.2,Processing,Gift Card,Express,,Home & Kitchen,,
ORD652530,CUS5641,PID1065,2024-06-18,14:26:21,3,403.35,1210.05,Delivered,credit card,Standard,2024-06-21,Home & Kitchen,4.4,
ORD508696,CUS1499,PID8056,2024-07-16,17:06:44,2,209.86,419.72,Processing,Credit Card,Next-Day,,Beauty,,
ORD591978,CUS8507,PID4679,2024-04-13,02:14:10,5,162.33,811.65,Cancelled,,Next-Day,,Electronics,,
ORD919620,CUS5937,PID5328,2024-08-19,21:42:00,1,223.17,223.17,Returned,Debit Card,Next-Day,,Clothing,,
ORD914702,CUS1627,PID7480,2023-12-16,04:48:39,2,115.77,231.54,Delivered,paypal,Next-Day,2023-12-17,Clothing,4.8,
ORD912266,CUS6528,PID8994,2024-12-16,20:22:39,2,116.36,232.72,Delivered,paypal,Next-Day,2024-12-17,Electronics,3.6,
ORD534104,CUS8961,PID1633,2025-04-12,13:45:35,5,144.16,720.8,Delivered,paypal,Standard,2025-04-14,Home & Kitchen,3.2,
ORD854965,CUS4927,PID5537,2025-05-20,09:41:11,5,287.6,1438.0,Shipped,PayPal,Express,2025-05-21,Sports,,
ORD910224,CUS1702,PID2420,2024-09-25,10:29:04,2,310.82,621.64,Delivered,Gift Card,Standard,2024-09-28,Sports,2.1,
ORD277345,CUS9679,PID8571,2024-09-17,11:43:41,4,22.2,88.8,Cancelled,,Standard,,Home & Kitchen,,
ORD905460,CUS7402,PID5171,2024-02-23,20:19:48,2,298.29,596.58,Processing,Gift Card,Next-Day,,Electronics,,
ORD976001,CUS8248,PID3086,2023-12-07,18:29:59,4,97.04,388.16,Returned,credit card,Express,,Home & Kitchen,,
ORD546306,CUS8818,PID3074,2025-06-15,12:59:26,5,431.98,2159.9,Cancelled,,Standard,,Books,,Out of stock
ORD270246,CUS5386,PID5626,2024-08-15,21:17:30,5,330.13,1650.65,Returned,Bank Transfer,Standard,,Books,,
ORD361366,CUS1076,PID1065,2023-10-19,21:28:41,2,403.35,806.7,Processing,Debit Card,Standard,,Home & Kitchen,,
ORD779102,CUS4623,PID5970,2025-04-26,15:57:44,3,11.83,35.49,Shipped,Bank Transfer,Standard,2025-04-28,Clothing,,
ORD363015,CUS6267,PID1421,2024-01-15,17:47:40,3,80.35,241.05,Processing,PayPal,Standard,,Electronics,,
ORD867489,CUS5171,PID4262,2023-08-29,18:39:39,4,168.78,675.12,Cancelled,,Standard,,Electronics,,Fraud detected
ORD950842,CUS3781,PID6737,2023-09-19,22:12:57,3,220.79,662.37,Returned,credit card,Next-Day,,Books,,
ORD982435,CUS2902,PID1516,2024-02-04,11:43:15,5,142.77,713.85,Returned,Bank Transfer,Standard,,Home & Kitchen,,
ORD749943,CUS4417,PID3060,2025-02-11,15:47:52,5,465.4,2327.0,Shipped,Credit Card,Next-Day,2025-02-13,Sports,,
ORD322954,CUS7341,PID5638,2023-11-03,05:03:17,4,249.8,999.2,Cancelled,,Next-Day,,Beauty,,Customer request
ORD437075,CUS9574,PID3060,2023-12-20,11:29:36,2,465.4,930.8,Delivered,Gift Card,Next-Day,2023-12-22,Sports,1.7,
ORD290334,CUS3499,PID5730,2024-07-14,19:51:35,3,89.72,269.16,Returned,Credit Card,Next-Day,,Toys,,
ORD194264,CUS5590,PID1384,2025-01-26,09:08:43,1,463.22,463.22,Processing,PayPal,Express,,Home & Kitchen,,
ORD553650,CUS2838,PID2307,2025-03-26,22:14:31,1,407.79,407.79,Shipped,Gift Card,Express,2025-03-27,Toys,,
ORD710845,CUS4013,PID6737,2024-01-17,14:37:17,2,220.79,441.58,Delivered,Credit Card,Next-Day,2024-01-20,Books,3.5,
ORD218581,CUS7115,PID2535,2024-03-20,11:28:00,1,495.36,495.36,Returned,Debit Card,Next-Day,,Home & Kitchen,,
ORD188879,CUS8363,PID7114,2025-04-23,07:28:51,1,415.46,415.46,Delivered,Debit Card,Standard,2025-04-26,Beauty,2.4,
ORD308733,CUS4124,PID4169,2023-09-20,17:56:57,4,32.51,130.04,Delivered,PayPal,Standard,2023-09-22,Clothing,4.3,
ORD912741,CUS5462,PID4787,2025-06-20,17:44:00,3,195.38,586.14,Processing,Credit Card,Standard,,Beauty,,
ORD501789,CUS3050,PID5792,2023-11-11,03:01:56,5,485.88,2429.4,Shipped,paypal,Next-Day,2023-11-13,Clothing,,
ORD617617,CUS6457,PID4169,2023-11-03,21:15:02,4,32.51,130.04,Cancelled,,Express,,Clothing,,Customer request
ORD310940,CUS8252,PID1831,2024-08-19,00:08:51,1,163.54,163.54,Shipped,credit card,Next-Day,2024-08-20,Beauty,,
ORD275814,CUS6778,PID6694,2024-07-13,22:12:25,5,491.37,2456.85,Cancelled,,Express,,Books,,
ORD863788,CUS7469,PID6694,2024-08-20,07:26:21,5,491.37,2456.85,Returned,credit card,Standard,,Books,,
ORD712170,CUS1979,PID8846,2023-12-12,11:37:15,5,256.19,1280.95,Processing,Bank Transfer,Next-Day,,Books,,
ORD356791,CUS6139,PID1154,2023-10-05,21:30:17,2,403.31,806.62,Delivered,Debit Card,Standard,2023-10-06,Books,1.3,
ORD821544,CUS6237,PID3502,2023-12-22,12:00:08,4,481.83,1927.32,Processing,credit card,Standard,,Toys,,
ORD948464,CUS9691,PID5171,2023-09-09,18:11:28,2,298.29,596.58,Cancelled,,Standard,,Electronics,,Customer request
ORD442159,CUS5001,PID4679,2024-02-28,18:59:28,2,162.33,324.66,Shipped,Debit Card,Express,2024-03-01,Electronics,,
ORD976814,CUS7605,PID9684,2025-07-14,21:43:14,2,66.47,132.94,Delivered,Credit Card,Express,2025-07-17,Toys,1.9,
ORD522890,CUS8663,PID8776,2024-06-12,10:45:07,2,96.31,192.62,Cancelled,,Next-Day,,Toys,,Customer request
ORD499749,CUS2235,PID9071,2023-12-03,17:37:29,2,103.1,206.2,Cancelled,,Standard,,Sports,,
ORD195895,CUS2795,PID2747,2024-04-19,13:04:01,2,487.51,975.02,Delivered,Gift Card,Next-Day,2024-04-20,Toys,4.0,
ORD115267,CUS3660,PID3747,2024-08-02,09:36:34,1,406.93,406.93,Cancelled,,Standard,,Clothing,,Out of stock
ORD684574,CUS9279,PID5020,2025-01-03,09:44:31,2,168.82,337.64,Returned,PayPal,Standard,,Sports,,
ORD850798,CUS4706,PID1735,2023-11-12,02:36:23,3,228.19,684.57,Cancelled,,Next-Day,,Books,,
ORD441687,CUS2862,PID1633,2023-10-10,02:43:29,4,144.16,576.64,Delivered,Gift Card,Next-Day,2023-10-11,Home & Kitchen,3.6,
ORD409978,CUS6684,PID5808,2024-01-28,12:39:40,2,375.23,750.46,Processing,credit card,Standard,,Toys,,
ORD422445,CUS7593,PID7163,2024-12-29,13:38:10,2,183.14,366.28,Delivered,Gift Card,Next-Day,2024-12-31,Toys,1.8,
ORD372176,CUS8299,PID5069,2024-06-04,06:34:37,5,66.2,331.0,Returned,Gift Card,Next-Day,,Toys,,
ORD208946,CUS1579,PID8281,2023-10-31,06:08:05,5,435.53,2177.65,Processing,paypal,Next-Day,,Home & Kitchen,,
ORD644094,CUS3848,PID5892,2025-05-17,21:15:41,5,16.54,82.7,Cancelled,,Express,,Sports,,Fraud detected
ORD138088,CUS1189,PID7163,2025-06-02,00:03:31,4,183.14,732.56,Processing,PayPal,Next-Day,,Toys,,
ORD254227,CUS1880,PID3324,2024-05-02,21:56:22,1,20.2,20.2,Returned,Gift Card,Express,,Beauty,,
ORD473048,CUS3392,PID7802,2025-07-24,03:38:58,4,185.46,741.84,Processing,PayPal,Next-Day,,Electronics,,
ORD305932,CUS6211,PID6384,2023-11-01,16:20:56,2,270.72,541.44,Shipped,PayPal,Standard,2023-11-03,Toys,,
ORD745138,CUS4224,PID8575,2025-05-21,22:17:56,3,339.8,1019.4,Cancelled,,Standard,,Toys,,Payment failed
ORD972116,CUS9710,PID5808,2025-05-12,23:48:50,4,375.23,1500.92,Returned,PayPal,Standard,,Toys,,
ORD400872,CUS3458,PID7806,2024-07-15,03:54:21,4,90.88,363.52,Cancelled,,Next-Day,,Toys,,Payment failed
ORD421241,CUS6443,PID2505,2024-02-01,17:42:56,4,107.65,430.6,Shipped,paypal,Express,2024-02-02,Sports,,
ORD750877,CUS7930,PID5808,2024-10-25,08:43:15,1,375.23,375.23,Returned,credit card,Standard,,Toys,,
ORD326397,CUS3042,PID2307,2024-10-14,02:35:39,2,407.79,815.58,Processing,paypal,Next-Day,,Toys,,
ORD573926,CUS8163,PID2394,2025-08-10,14:18:15,3,484.61,1453.83,Delivered,Debit Card,Express,2025-08-12,Clothing,1.6,
ORD254099,CUS2614,PID6415,2024-08-17,20:07:28,2,162.47,324.94,Returned,Bank Transfer,Standard,,Electronics,,
ORD243209,CUS5792,PID9684,2025-06-15,08:31:46,4,66.47,265.88,Cancelled,,Standard,,Toys,,Customer request
ORD210791,CUS1103,PID4144,2024-11-24,10:01:01,5,165.02,825.1,Processing,Debit Card,Next-Day,,Home & Kitchen,,
ORD134392,CUS6733,PID5792,2023-10-17,10:30:39,5,485.88,2429.4,Delivered,Debit Card,Standard,2023-10-19,Clothing,2.9,
ORD876074,CUS5418,PID4341,2024-12-01,09:21:12,2,231.56,463.12,Returned,paypal,Standard,,Toys,,
ORD172619,CUS6968,PID9378,2023-10-11,08:37:53,5,357.1,1785.5,Delivered,Gift Card,Express,2023-10-14,Sports,2.1,
ORD872125,CUS9728,PID8143,2024-04-24,01:06:49,1,178.12,178.12,Returned,paypal,Standard,,Books,,
ORD388996,CUS3076,PID3074,2025-05-22,22:08:16,3,431.98,1295.94,Delivered,Bank Transfer,Standard,2025-05-25,Books,1.8,
ORD603284,CUS3258,PID9204,2025-08-15,21:05:03,4,78.54,314.16,Cancelled,,Express,,Electronics,,Out of stock
ORD336425,CUS4705,PID8575,2025-08-02,12:38:37,5,339.8,1699.0,Processing,paypal,Express,,Toys,,
ORD723443,CUS1958,PID2307,2025-03-15,21:36:17,1,407.79,407.79,Cancelled,,Standard,,Toys,,
ORD631488,CUS9446,PID6601,2023-09-28,19:26:14,4,284.84,1139.36,Returned,Gift Card,Standard,,Books,,
ORD882292,CUS7830,PID5441,2025-02-10,14:57:18,1,412.17,412.17,Returned,Gift Card,Next-Day,,Toys,,
ORD236039,CUS8379,PID6557,2024-08-01,19:31:39,5,198.9,994.5,Processing,Debit Card,Standard,,Books,,
ORD207679,CUS1268,PID8087,2025-03-07,07:13:01,3,461.0,1383.0,Returned,Bank Transfer,Next-Day,,Clothing,,
ORD993997,CUS8652,PID3291,2025-02-01,14:22:26,5,467.2,2336.0,Shipped,Debit Card,Next-Day,2025-02-03,Electronics,,
ORD158372,CUS8868,PID6415,2024-05-28,19:36:52,2,162.47,324.94,Shipped,Credit Card,Standard,2024-05-31,Electronics,,
ORD126284,CUS3269,PID8850,2025-03-27,23:14:24,5,131.2,656.0,Cancelled,,Express,,Toys,,Out of stock
ORD337990,CUS4063,PID5730,2025-04-12,18:20:25,1,89.72,89.72,Shipped,Bank Transfer,Standard,2025-04-14,Toys,,
ORD504844,CUS9867,PID7163,2023-09-02,13:18:54,2,183.14,366.28,Shipped,Bank Transfer,Express,2023-09-04,Toys,,
ORD502528,CUS5658,PID3291,2024-12-04,18:31:24,1,467.2,467.2,Returned,Bank Transfer,Next-Day,,Electronics,,
ORD482380,CUS1992,PID1516,2024-06-05,05:34:50,2,142.77,285.54,Returned,PayPal,Standard,,Home & Kitchen,,
ORD950432,CUS1386,PID3493,2024-11-04,18:42:31,2,168.33,336.66,Cancelled,,Next-Day,,Sports,,Payment failed
ORD618829,CUS3364,PID9684,2024-06-10,02:05:35,1,66.47,66.47,Delivered,paypal,Next-Day,2024-06-11,Toys,1.0,
ORD254956,CUS7913,PID5792,2024-10-27,16:51:22,1,485.88,485.88,Returned,Credit Card,Express,,Clothing,,
ORD682743,CUS9166,PID4341,2024-10-08,08:20:40,2,231.56,463.12,Returned,PayPal,Next-Day,,Toys,,
ORD645093,CUS5801,PID1065,2024-07-05,09:39:35,4,403.35,1613.4,Returned,Bank Transfer,Next-Day,,Home & Kitchen,,
ORD905832,CUS7857,PID2317,2024-11-26,14:06:36,5,376.28,1881.4,Shipped,PayPal,Next-Day,2024-11-28,Sports,,
ORD819298,CUS9355,PID3291,2024-12-30,09:13:38,3,467.2,1401.6,Cancelled,,Next-Day,,Electronics,,Payment failed
ORD590512,CUS3051,PID9107,2025-03-23,20:36:29,3,333.04,999.12,Delivered,paypal,Express,2025-03-25,Beauty,2.6,
ORD164125,CUS1567,PID2715,2023-09-12,19:15:08,1,181.3,181.3,Cancelled,,Standard,,Beauty,,Payment failed
ORD587592,CUS2249,PID2679,2023-09-24,07:54:38,1,144.46,144.46,Cancelled,,Standard,,Sports,,Payment failed
ORD454615,CUS5667,PID1992,2023-11-01,03:06:17,2,184.59,369.18,Returned,PayPal,Standard,,Sports,,
ORD102015,CUS6912,PID7640,2025-07-17,12:42:19,5,138.5,692.5,Processing,credit card,Express,,Electronics,,
ORD634472,CUS8854,PID1549,2025-03-04,23:00:02,1,455.49,455.49,Cancelled,,Standard,,Home & Kitchen,,
ORD375723,CUS5382,PID5862,2025-01-21,11:21:42,1,96.91,96.91,Cancelled,,Express,,Books,,Payment failed
ORD664159,CUS3582,PID8187,2025-02-03,04:30:51,5,177.8,889.0,Processing,Debit Card,Standard,,Electronics,,
ORD878333,CUS2609,PID4978,2023-12-27,09:45:27,4,374.45,1497.8,Cancelled,,Next-Day,,Home & Kitchen,,
ORD973948,CUS9737,PID8917,2024-01-15,13:33:35,3,488.15,1464.45,Cancelled,,Standard,,Beauty,,Payment failed
ORD192310,CUS5041,PID5069,2024-12-31,07:41:33,2,66.2,132.4,Processing,credit card,Next-Day,,Toys,,
ORD125216,CUS8031,PID5730,2024-01-28,20:48:11,5,89.72,448.6,Returned,Bank Transfer,Next-Day,,Toys,,
ORD798846,CUS1604,PID3026,2024-05-28,19:20:04,3,381.6,1144.8,Delivered,credit card,Standard,2024-05-29,Toys,2.1,
ORD513916,CUS3645,PID2784,2025-01-25,14:55:11,5,326.49,1632.45,Cancelled,,Standard,,Electronics,,Fraud detected
ORD164163,CUS3717,PID2420,2024-11-02,06:24:00,5,310.82,1554.1,Processing,Debit Card,Express,,Sports,,
ORD908517,CUS8112,PID8549,2024-01-16,00:08:08,5,162.16,810.8,Cancelled,,Standard,,Beauty,,
ORD302588,CUS6474,PID3060,2023-11-15,23:02:10,5,465.4,2327.0,Delivered,Bank Transfer,Express,2023-11-17,Sports,3.7,
ORD284778,CUS2193,PID2679,2024-03-30,16:02:26,3,144.46,433.38,Processing,Debit Card,Next-Day,,Sports,,
ORD635356,CUS3637,PID8776,2023-10-12,06:30:31,5,96.31,481.55,Delivered,Bank Transfer,Standard,2023-10-13,Toys,1.8,
ORD469591,CUS8728,PID8994,2023-11-27,07:42:37,3,116.36,349.08,Delivered,Bank Transfer,Next-Day,2023-11-30,Electronics,1.9,
ORD320794,CUS2459,PID2844,2024-07-08,00:43:12,1,281.67,281.67,Processing,Debit Card,Express,,Home & Kitchen,,
ORD945042,CUS8460,PID8360,2024-03-01,18:58:25,4,407.17,1628.68,Returned,paypal,Next-Day,,Electronics,,
ORD306377,CUS1933,PID8056,2025-05-07,11:27:47,3,209.86,629.58,Shipped,Debit Card,Next-Day,2025-05-10,Beauty,,
ORD527475,CUS8664,PID3945,2024-12-18,05:29:52,4,319.48,1277.92,Cancelled,,Express,,Electronics,,Payment failed
ORD250156,CUS6712,PID5225,2025-05-22,12:50:00,1,465.14,465.14,Cancelled,,Next-Day,,Sports,,
ORD684317,CUS3949,PID2159,2023-11-16,04:11:50,3,170.63,511.89,Delivered,paypal,Express,2023-11-18,Sports,3.3,
ORD210082,CUS2629,PID5638,2024-12-08,18:24:49,2,249.8,499.6,Returned,Bank Transfer,Express,,Beauty,,
ORD935597,CUS5775,PID2618,2024-09-14,02:22:05,4,59.58,238.32,Processing,credit card,Next-Day,,Sports,,
ORD199136,CUS5001,PID3945,2025-05-10,18:58:31,5,319.48,1597.4,Processing,Bank Transfer,Express,,Electronics,,
ORD304510,CUS2063,PID1219,2024-07-15,14:45:29,5,64.2,321.0,Cancelled,,Standard,,Electronics,,Fraud detected
ORD939515,CUS3795,PID2505,2025-05-17,07:02:29,4,107.65,430.6,Processing,PayPal,Standard,,Sports,,
ORD803084,CUS6147,PID7480,2025-01-10,23:56:35,4,115.77,463.08,Returned,Credit Card,Next-Day,,Clothing,,
ORD629395,CUS6732,PID4169,2024-12-23,15:09:10,3,32.51,97.53,Delivered,Debit Card,Standard,2024-12-24,Clothing,4.2,
ORD350711,CUS5580,PID1800,2025-03-31,07:23:41,4,467.08,1868.32,Processing,PayPal,Express,,Toys,,
ORD937403,CUS9464,PID1639,2024-02-20,08:21:37,2,157.33,314.66,Cancelled,,Express,,Beauty,,
ORD886933,CUS9599,PID1065,2025-07-16,02:15:02,3,403.35,1210.05,Processing,Debit Card,Next-Day,,Home & Kitchen,,
ORD362403,CUS9722,PID4836,2024-05-15,02:32:38,2,241.4,482.8,Returned,PayPal,Standard,,Books,,
ORD960744,CUS8648,PID4416,2024-05-26,17:03:53,3,499.06,1497.18,Delivered,paypal,Next-Day,2024-05-27,Home & Kitchen,2.3,
ORD222815,CUS9713,PID1639,2024-03-28,01:05:33,2,157.33,314.66,Processing,paypal,Next-Day,,Beauty,,
ORD455685,CUS6100,PID4449,2025-03-24,00:19:24,2,64.75,129.5,Cancelled,,Standard,,Beauty,,Customer request
ORD292197,CUS9119,PID1219,2024-08-19,09:26:59,5,64.2,321.0,Delivered,Debit Card,Express,2024-08-22,Electronics,3.6,
ORD211971,CUS8556,PID8360,2024-03-13,01:20:28,2,407.17,814.34,Cancelled,,Next-Day,,Electronics,,
ORD884144,CUS9195,PID1633,2024-09-30,17:28:38,4,144.16,576.64,Shipped,Credit Card,Standard,2024-10-03,Home & Kitchen,,
ORD241030,CUS5612,PID2715,2024-09-19,07:19:32,5,181.3,906.5,Returned,Debit Card,Express,,Beauty,,
ORD814981,CUS3014,PID5321,2024-04-18,08:13:27,1,134.97,134.97,Processing,credit card,Express,,Sports,,
ORD118900,CUS2544,PID7539,2025-04-08,07:13:55,2,449.69,899.38,Delivered,Credit Card,Standard,2025-04-10,Electronics,2.4,
ORD857346,CUS4532,PID6818,2025-05-09,09:50:52,2,445.85,891.7,Shipped,credit card,Next-Day,2025-05-10,Electronics,,
ORD331687,CUS3859,PID7270,2025-05-04,15:41:18,5,147.08,735.4,Delivered,Gift Card,Express,2025-05-05,Books,1.4,
ORD347988,CUS3685,PID4169,2024-09-08,14:05:26,3,32.51,97.53,Cancelled,,Express,,Clothing,,
ORD745014,CUS8491,PID5328,2025-01-14,15:32:25,2,223.17,446.34,Shipped,paypal,Standard,2025-01-17,Clothing,,
ORD367906,CUS4711,PID8143,2023-11-11,10:59:54,1,178.12,178.12,Shipped,Debit Card,Next-Day,2023-11-14,Books,,
ORD873053,CUS5393,PID2715,2024-05-27,02:16:52,1,181.3,181.3,Returned,Debit Card,Express,,Beauty,,
ORD399391,CUS2898,PID5641,2025-07-26,14:25:16,3,80.4,241.2,Processing,Bank Transfer,Express,,Books,,
ORD697126,CUS5286,PID9141,2024-11-11,16:25:36,4,153.58,614.32,Cancelled,,Next-Day,,Sports,,Payment failed
ORD168674,CUS5500,PID2747,2024-11-23,09:22:29,5,487.51,2437.55,Cancelled,,Standard,,Toys,,Customer request
ORD137079,CUS2051,PID6299,2024-01-22,05:02:06,1,404.67,404.67,Delivered,Bank Transfer,Express,2024-01-24,Books,4.4,
